zipcode,cbsa_code,title,state_name,state_fips,metro
45437,19380,"Dayton-Springfield-Sidney, OH",Ohio,39,N/A
45439,19380,"Dayton-Springfield-Sidney, OH",Ohio,39,N/A
45440,19380,"Dayton-Springfield-Sidney, OH",Ohio,39,N/A
45441,19380,"Dayton-Springfield-Sidney, OH",Ohio,39,N/A
45448,19380,"Dayton-Springfield-Sidney, OH",Ohio,39,N/A
45449,19380,"Dayton-Springfield-Sidney, OH",Ohio,39,N/A
45458,19380,"Dayton-Springfield-Sidney, OH",Ohio,39,N/A
45458,17140,"Cincinnati-Wilmington-Maysville, OH-KY-IN",Indiana,18,N/A
45458,17140,"Cincinnati-Wilmington-Maysville, OH-KY-IN",Kentucky,21,N/A
45458,17140,"Cincinnati-Wilmington-Maysville, OH-KY-IN",Ohio,39,N/A
45459,19380,"Dayton-Springfield-Sidney, OH",Ohio,39,N/A
45469,19380,"Dayton-Springfield-Sidney, OH",Ohio,39,N/A
45470,19380,"Dayton-Springfield-Sidney, OH",Ohio,39,N/A
45475,19380,"Dayton-Springfield-Sidney, OH",Ohio,39,N/A
45481,19380,"Dayton-Springfield-Sidney, OH",Ohio,39,N/A
45490,19380,"Dayton-Springfield-Sidney, OH",Ohio,39,N/A
45501,44220,"Dayton-Springfield-Sidney, OH",Ohio,39,N/A
45502,44220,"Dayton-Springfield-Sidney, OH",Ohio,39,N/A
45502,46500,"Dayton-Springfield-Sidney, OH",Ohio,39,N/A
45503,44220,"Dayton-Springfield-Sidney, OH",Ohio,39,N/A
45504,44220,"Dayton-Springfield-Sidney, OH",Ohio,39,N/A
45505,44220,"Dayton-Springfield-Sidney, OH",Ohio,39,N/A
45506,44220,"Dayton-Springfield-Sidney, OH",Ohio,39,N/A
45601,17060,"Columbus-Marion-Zanesville, OH",Ohio,39,N/A
45601,27160,"Jackson, OH",Ohio,39,N/A
45612,17060,"Columbus-Marion-Zanesville, OH",Ohio,39,N/A
45613,27160,"Jackson, OH",Ohio,39,N/A
45613,39020,"Charleston-Huntington-Ashland, WV-OH-KY",Ohio,39,N/A
45614,38580,"Point Pleasant, WV-OH",Ohio,39,N/A
45614,38580,"Point Pleasant, WV-OH",West Virginia,54,N/A
45616,39020,"Charleston-Huntington-Ashland, WV-OH-KY",Ohio,39,N/A
45617,17060,"Columbus-Marion-Zanesville, OH",Ohio,39,N/A
45619,26580,"Charleston-Huntington-Ashland, WV-OH-KY",Kentucky,21,N/A
45619,26580,"Charleston-Huntington-Ashland, WV-OH-KY",Ohio,39,N/A
45619,26580,"Charleston-Huntington-Ashland, WV-OH-KY",West Virginia,54,N/A
45620,38580,"Point Pleasant, WV-OH",Ohio,39,N/A
45620,38580,"Point Pleasant, WV-OH",West Virginia,54,N/A
45621,27160,"Jackson, OH",Ohio,39,N/A
45622,18140,"Columbus-Marion-Zanesville, OH",Ohio,39,N/A
45623,26580,"Charleston-Huntington-Ashland, WV-OH-KY",Kentucky,21,N/A
45623,26580,"Charleston-Huntington-Ashland, WV-OH-KY",Ohio,39,N/A
45623,26580,"Charleston-Huntington-Ashland, WV-OH-KY",West Virginia,54,N/A
45623,38580,"Point Pleasant, WV-OH",Ohio,39,N/A
45623,38580,"Point Pleasant, WV-OH",West Virginia,54,N/A
45628,17060,"Columbus-Marion-Zanesville, OH",Ohio,39,N/A
45629,26580,"Charleston-Huntington-Ashland, WV-OH-KY",Kentucky,21,N/A
45629,26580,"Charleston-Huntington-Ashland, WV-OH-KY",Ohio,39,N/A
45629,26580,"Charleston-Huntington-Ashland, WV-OH-KY",West Virginia,54,N/A
45629,39020,"Charleston-Huntington-Ashland, WV-OH-KY",Ohio,39,N/A
45630,39020,"Charleston-Huntington-Ashland, WV-OH-KY",Ohio,39,N/A
45631,38580,"Point Pleasant, WV-OH",Ohio,39,N/A
45631,38580,"Point Pleasant, WV-OH",West Virginia,54,N/A
45633,17060,"Columbus-Marion-Zanesville, OH",Ohio,39,N/A
45634,27160,"Jackson, OH",Ohio,39,N/A
45636,39020,"Charleston-Huntington-Ashland, WV-OH-KY",Ohio,39,N/A
45638,39020,"Charleston-Huntington-Ashland, WV-OH-KY",Ohio,39,N/A
45638,26580,"Charleston-Huntington-Ashland, WV-OH-KY",Kentucky,21,N/A
45638,26580,"Charleston-Huntington-Ashland, WV-OH-KY",Ohio,39,N/A
45638,26580,"Charleston-Huntington-Ashland, WV-OH-KY",West Virginia,54,N/A
45640,27160,"Jackson, OH",Ohio,39,N/A
45640,39020,"Charleston-Huntington-Ashland, WV-OH-KY",Ohio,39,N/A
45643,38580,"Point Pleasant, WV-OH",Ohio,39,N/A
45643,38580,"Point Pleasant, WV-OH",West Virginia,54,N/A
45644,17060,"Columbus-Marion-Zanesville, OH",Ohio,39,N/A
45644,18140,"Columbus-Marion-Zanesville, OH",Ohio,39,N/A
45645,26580,"Charleston-Huntington-Ashland, WV-OH-KY",Kentucky,21,N/A
45645,26580,"Charleston-Huntington-Ashland, WV-OH-KY",Ohio,39,N/A
45645,26580,"Charleston-Huntington-Ashland, WV-OH-KY",West Virginia,54,N/A
45647,17060,"Columbus-Marion-Zanesville, OH",Ohio,39,N/A
45648,39020,"Charleston-Huntington-Ashland, WV-OH-KY",Ohio,39,N/A
45652,39020,"Charleston-Huntington-Ashland, WV-OH-KY",Ohio,39,N/A
45653,39020,"Charleston-Huntington-Ashland, WV-OH-KY",Ohio,39,N/A
45653,27160,"Jackson, OH",Ohio,39,N/A
45654,18140,"Columbus-Marion-Zanesville, OH",Ohio,39,N/A
45656,39020,"Charleston-Huntington-Ashland, WV-OH-KY",Ohio,39,N/A
45656,27160,"Jackson, OH",Ohio,39,N/A
45656,26580,"Charleston-Huntington-Ashland, WV-OH-KY",Kentucky,21,N/A
45656,26580,"Charleston-Huntington-Ashland, WV-OH-KY",Ohio,39,N/A
45656,26580,"Charleston-Huntington-Ashland, WV-OH-KY",West Virginia,54,N/A
45656,38580,"Point Pleasant, WV-OH",Ohio,39,N/A
45656,38580,"Point Pleasant, WV-OH",West Virginia,54,N/A
45657,39020,"Charleston-Huntington-Ashland, WV-OH-KY",Ohio,39,N/A
45658,26580,"Charleston-Huntington-Ashland, WV-OH-KY",Kentucky,21,N/A
45658,26580,"Charleston-Huntington-Ashland, WV-OH-KY",Ohio,39,N/A
45658,26580,"Charleston-Huntington-Ashland, WV-OH-KY",West Virginia,54,N/A
45658,38580,"Point Pleasant, WV-OH",Ohio,39,N/A
45658,38580,"Point Pleasant, WV-OH",West Virginia,54,N/A
45659,39020,"Charleston-Huntington-Ashland, WV-OH-KY",Ohio,39,N/A
45659,26580,"Charleston-Huntington-Ashland, WV-OH-KY",Kentucky,21,N/A
45659,26580,"Charleston-Huntington-Ashland, WV-OH-KY",Ohio,39,N/A
45659,26580,"Charleston-Huntington-Ashland, WV-OH-KY",West Virginia,54,N/A
45660,39020,"Charleston-Huntington-Ashland, WV-OH-KY",Ohio,39,N/A
45661,39020,"Charleston-Huntington-Ashland, WV-OH-KY",Ohio,39,N/A
45662,39020,"Charleston-Huntington-Ashland, WV-OH-KY",Ohio,39,N/A
45663,39020,"Charleston-Huntington-Ashland, WV-OH-KY",Ohio,39,N/A
45669,26580,"Charleston-Huntington-Ashland, WV-OH-KY",Kentucky,21,N/A
45669,26580,"Charleston-Huntington-Ashland, WV-OH-KY",Ohio,39,N/A
45669,26580,"Charleston-Huntington-Ashland, WV-OH-KY",West Virginia,54,N/A
45671,39020,"Charleston-Huntington-Ashland, WV-OH-KY",Ohio,39,N/A
45672,17060,"Columbus-Marion-Zanesville, OH",Ohio,39,N/A
45672,27160,"Jackson, OH",Ohio,39,N/A
45673,17060,"Columbus-Marion-Zanesville, OH",Ohio,39,N/A
45674,38580,"Point Pleasant, WV-OH",Ohio,39,N/A
45674,38580,"Point Pleasant, WV-OH",West Virginia,54,N/A
45675,26580,"Charleston-Huntington-Ashland, WV-OH-KY",Kentucky,21,N/A
45675,26580,"Charleston-Huntington-Ashland, WV-OH-KY",Ohio,39,N/A
45675,26580,"Charleston-Huntington-Ashland, WV-OH-KY",West Virginia,54,N/A
45677,39020,"Charleston-Huntington-Ashland, WV-OH-KY",Ohio,39,N/A
45678,26580,"Charleston-Huntington-Ashland, WV-OH-KY",Kentucky,21,N/A
45678,26580,"Charleston-Huntington-Ashland, WV-OH-KY",Ohio,39,N/A
45678,26580,"Charleston-Huntington-Ashland, WV-OH-KY",West Virginia,54,N/A
45678,38580,"Point Pleasant, WV-OH",Ohio,39,N/A
45678,38580,"Point Pleasant, WV-OH",West Virginia,54,N/A
45680,26580,"Charleston-Huntington-Ashland, WV-OH-KY",Kentucky,21,N/A
45680,26580,"Charleston-Huntington-Ashland, WV-OH-KY",Ohio,39,N/A
45680,26580,"Charleston-Huntington-Ashland, WV-OH-KY",West Virginia,54,N/A
45681,17060,"Columbus-Marion-Zanesville, OH",Ohio,39,N/A
45682,27160,"Jackson, OH",Ohio,39,N/A
45682,26580,"Charleston-Huntington-Ashland, WV-OH-KY",Kentucky,21,N/A
45682,26580,"Charleston-Huntington-Ashland, WV-OH-KY",Ohio,39,N/A
45682,26580,"Charleston-Huntington-Ashland, WV-OH-KY",West Virginia,54,N/A
45682,39020,"Charleston-Huntington-Ashland, WV-OH-KY",Ohio,39,N/A
45684,39020,"Charleston-Huntington-Ashland, WV-OH-KY",Ohio,39,N/A
45685,27160,"Jackson, OH",Ohio,39,N/A
45685,38580,"Point Pleasant, WV-OH",Ohio,39,N/A
45685,38580,"Point Pleasant, WV-OH",West Virginia,54,N/A
45686,27160,"Jackson, OH",Ohio,39,N/A
45686,38580,"Point Pleasant, WV-OH",Ohio,39,N/A
45686,38580,"Point Pleasant, WV-OH",West Virginia,54,N/A
45688,26580,"Charleston-Huntington-Ashland, WV-OH-KY",Kentucky,21,N/A
45688,26580,"Charleston-Huntington-Ashland, WV-OH-KY",Ohio,39,N/A
45688,26580,"Charleston-Huntington-Ashland, WV-OH-KY",West Virginia,54,N/A
45688,38580,"Point Pleasant, WV-OH",Ohio,39,N/A
45688,38580,"Point Pleasant, WV-OH",West Virginia,54,N/A
45690,17060,"Columbus-Marion-Zanesville, OH",Ohio,39,N/A
45692,27160,"Jackson, OH",Ohio,39,N/A
45694,39020,"Charleston-Huntington-Ashland, WV-OH-KY",Ohio,39,N/A
45696,26580,"Charleston-Huntington-Ashland, WV-OH-KY",Kentucky,21,N/A
45696,26580,"Charleston-Huntington-Ashland, WV-OH-KY",Ohio,39,N/A
45696,26580,"Charleston-Huntington-Ashland, WV-OH-KY",West Virginia,54,N/A
45697,17140,"Cincinnati-Wilmington-Maysville, OH-KY-IN",Indiana,18,N/A
45697,17140,"Cincinnati-Wilmington-Maysville, OH-KY-IN",Kentucky,21,N/A
45697,17140,"Cincinnati-Wilmington-Maysville, OH-KY-IN",Ohio,39,N/A
45699,39020,"Charleston-Huntington-Ashland, WV-OH-KY",Ohio,39,N/A
45701,11900,"Athens, OH",Ohio,39,N/A
45710,11900,"Athens, OH",Ohio,39,N/A
45711,31930,"Parkersburg-Marietta-Vienna, WV-OH",Ohio,39,N/A
45711,11900,"Athens, OH",Ohio,39,N/A
45712,31930,"Parkersburg-Marietta-Vienna, WV-OH",Ohio,39,N/A
45713,31930,"Parkersburg-Marietta-Vienna, WV-OH",Ohio,39,N/A
45714,31930,"Parkersburg-Marietta-Vienna, WV-OH",Ohio,39,N/A
45715,31930,"Parkersburg-Marietta-Vienna, WV-OH",Ohio,39,N/A
45716,11900,"Athens, OH",Ohio,39,N/A
45719,11900,"Athens, OH",Ohio,39,N/A
45721,31930,"Parkersburg-Marietta-Vienna, WV-OH",Ohio,39,N/A
45723,11900,"Athens, OH",Ohio,39,N/A
45723,31930,"Parkersburg-Marietta-Vienna, WV-OH",Ohio,39,N/A
45724,31930,"Parkersburg-Marietta-Vienna, WV-OH",Ohio,39,N/A
45727,31930,"Parkersburg-Marietta-Vienna, WV-OH",Ohio,39,N/A
45729,31930,"Parkersburg-Marietta-Vienna, WV-OH",Ohio,39,N/A
45732,18140,"Columbus-Marion-Zanesville, OH",Ohio,39,N/A
45732,11900,"Athens, OH",Ohio,39,N/A
45734,31930,"Parkersburg-Marietta-Vienna, WV-OH",Ohio,39,N/A
45735,11900,"Athens, OH",Ohio,39,N/A
45739,11900,"Athens, OH",Ohio,39,N/A
45740,11900,"Athens, OH",Ohio,39,N/A
45742,31930,"Parkersburg-Marietta-Vienna, WV-OH",Ohio,39,N/A
45742,11900,"Athens, OH",Ohio,39,N/A
45744,31930,"Parkersburg-Marietta-Vienna, WV-OH",Ohio,39,N/A
45745,31930,"Parkersburg-Marietta-Vienna, WV-OH",Ohio,39,N/A
45746,31930,"Parkersburg-Marietta-Vienna, WV-OH",Ohio,39,N/A
45750,31930,"Parkersburg-Marietta-Vienna, WV-OH",Ohio,39,N/A
45760,38580,"Point Pleasant, WV-OH",Ohio,39,N/A
45760,38580,"Point Pleasant, WV-OH",West Virginia,54,N/A
45761,11900,"Athens, OH",Ohio,39,N/A
45764,18140,"Columbus-Marion-Zanesville, OH",Ohio,39,N/A
45764,11900,"Athens, OH",Ohio,39,N/A
45766,11900,"Athens, OH",Ohio,39,N/A
45767,31930,"Parkersburg-Marietta-Vienna, WV-OH",Ohio,39,N/A
45768,31930,"Parkersburg-Marietta-Vienna, WV-OH",Ohio,39,N/A
45773,31930,"Parkersburg-Marietta-Vienna, WV-OH",Ohio,39,N/A
45776,11900,"Athens, OH",Ohio,39,N/A
45778,11900,"Athens, OH",Ohio,39,N/A
45780,11900,"Athens, OH",Ohio,39,N/A
45782,11900,"Athens, OH",Ohio,39,N/A
45784,31930,"Parkersburg-Marietta-Vienna, WV-OH",Ohio,39,N/A
45786,31930,"Parkersburg-Marietta-Vienna, WV-OH",Ohio,39,N/A
45787,31930,"Parkersburg-Marietta-Vienna, WV-OH",Ohio,39,N/A
45788,31930,"Parkersburg-Marietta-Vienna, WV-OH",Ohio,39,N/A
45789,31930,"Parkersburg-Marietta-Vienna, WV-OH",Ohio,39,N/A
45801,30620,"Lima-Van Wert-Celina, OH",Ohio,39,N/A
45801,47540,"Lima-Van Wert-Celina, OH",Ohio,39,N/A
45802,30620,"Lima-Van Wert-Celina, OH",Ohio,39,N/A
45804,30620,"Lima-Van Wert-Celina, OH",Ohio,39,N/A
45805,30620,"Lima-Van Wert-Celina, OH",Ohio,39,N/A
45806,47540,"Lima-Van Wert-Celina, OH",Ohio,39,N/A
45806,30620,"Lima-Van Wert-Celina, OH",Ohio,39,N/A
45807,30620,"Lima-Van Wert-Celina, OH",Ohio,39,N/A
45808,30620,"Lima-Van Wert-Celina, OH",Ohio,39,N/A
45809,30620,"Lima-Van Wert-Celina, OH",Ohio,39,N/A
45810,30620,"Lima-Van Wert-Celina, OH",Ohio,39,N/A
45810,22300,"Findlay-Tiffin, OH",Ohio,39,N/A
45812,30620,"Lima-Van Wert-Celina, OH",Ohio,39,N/A
45813,19580,"Defiance, OH",Ohio,39,N/A
45814,22300,"Findlay-Tiffin, OH",Ohio,39,N/A
45816,22300,"Findlay-Tiffin, OH",Ohio,39,N/A
45817,30620,"Lima-Van Wert-Celina, OH",Ohio,39,N/A
45817,22300,"Findlay-Tiffin, OH",Ohio,39,N/A
45819,47540,"Lima-Van Wert-Celina, OH",Ohio,39,N/A
45820,30620,"Lima-Van Wert-Celina, OH",Ohio,39,N/A
45821,19580,"Defiance, OH",Ohio,39,N/A
45822,47540,"Lima-Van Wert-Celina, OH",Ohio,39,N/A
45822,16380,"Lima-Van Wert-Celina, OH",Ohio,39,N/A
45826,16380,"Lima-Van Wert-Celina, OH",Ohio,39,N/A
45828,16380,"Lima-Van Wert-Celina, OH",Ohio,39,N/A
45830,30620,"Lima-Van Wert-Celina, OH",Ohio,39,N/A
45831,19580,"Defiance, OH",Ohio,39,N/A
45832,46780,"Lima-Van Wert-Celina, OH",Ohio,39,N/A
45833,30620,"Lima-Van Wert-Celina, OH",Ohio,39,N/A
45833,46780,"Lima-Van Wert-Celina, OH",Ohio,39,N/A
45836,22300,"Findlay-Tiffin, OH",Ohio,39,N/A
45838,46780,"Lima-Van Wert-Celina, OH",Ohio,39,N/A
45839,22300,"Findlay-Tiffin, OH",Ohio,39,N/A
45840,22300,"Findlay-Tiffin, OH",Ohio,39,N/A
45841,22300,"Findlay-Tiffin, OH",Ohio,39,N/A
45843,32020,"Columbus-Marion-Zanesville, OH",Ohio,39,N/A
45843,22300,"Findlay-Tiffin, OH",Ohio,39,N/A
45844,30620,"Lima-Van Wert-Celina, OH",Ohio,39,N/A
45844,46780,"Lima-Van Wert-Celina, OH",Ohio,39,N/A
45845,43380,"Dayton-Springfield-Sidney, OH",Ohio,39,N/A
45845,24820,"Dayton-Springfield-Sidney, OH",Ohio,39,N/A
45845,47540,"Lima-Van Wert-Celina, OH",Ohio,39,N/A
45845,16380,"Lima-Van Wert-Celina, OH",Ohio,39,N/A
45846,16380,"Lima-Van Wert-Celina, OH",Ohio,39,N/A
45846,24820,"Dayton-Springfield-Sidney, OH",Ohio,39,N/A
45849,46780,"Lima-Van Wert-Celina, OH",Ohio,39,N/A
45850,30620,"Lima-Van Wert-Celina, OH",Ohio,39,N/A
45850,47540,"Lima-Van Wert-Celina, OH",Ohio,39,N/A
45854,47540,"Lima-Van Wert-Celina, OH",Ohio,39,N/A
45854,30620,"Lima-Van Wert-Celina, OH",Ohio,39,N/A
45856,22300,"Findlay-Tiffin, OH",Ohio,39,N/A
45858,45780,"Toledo-Port Clinton, OH",Ohio,39,N/A
45858,22300,"Findlay-Tiffin, OH",Ohio,39,N/A
45860,16380,"Lima-Van Wert-Celina, OH",Ohio,39,N/A
45862,47540,"Lima-Van Wert-Celina, OH",Ohio,39,N/A
45862,16380,"Lima-Van Wert-Celina, OH",Ohio,39,N/A
45863,46780,"Lima-Van Wert-Celina, OH",Ohio,39,N/A
45865,43380,"Dayton-Springfield-Sidney, OH",Ohio,39,N/A
45865,16380,"Lima-Van Wert-Celina, OH",Ohio,39,N/A
45865,47540,"Lima-Van Wert-Celina, OH",Ohio,39,N/A
45866,16380,"Lima-Van Wert-Celina, OH",Ohio,39,N/A
45867,22300,"Findlay-Tiffin, OH",Ohio,39,N/A
45868,22300,"Findlay-Tiffin, OH",Ohio,39,N/A
45869,47540,"Lima-Van Wert-Celina, OH",Ohio,39,N/A
45869,43380,"Dayton-Springfield-Sidney, OH",Ohio,39,N/A
45869,16380,"Lima-Van Wert-Celina, OH",Ohio,39,N/A
45870,47540,"Lima-Van Wert-Celina, OH",Ohio,39,N/A
45871,43380,"Dayton-Springfield-Sidney, OH",Ohio,39,N/A
45871,47540,"Lima-Van Wert-Celina, OH",Ohio,39,N/A
45872,45780,"Toledo-Port Clinton, OH",Ohio,39,N/A
45872,22300,"Findlay-Tiffin, OH",Ohio,39,N/A
45874,46780,"Lima-Van Wert-Celina, OH",Ohio,39,N/A
45877,22300,"Findlay-Tiffin, OH",Ohio,39,N/A
45877,30620,"Lima-Van Wert-Celina, OH",Ohio,39,N/A
45881,22300,"Findlay-Tiffin, OH",Ohio,39,N/A
45881,30620,"Lima-Van Wert-Celina, OH",Ohio,39,N/A
45882,16380,"Lima-Van Wert-Celina, OH",Ohio,39,N/A
45882,46780,"Lima-Van Wert-Celina, OH",Ohio,39,N/A
45883,16380,"Lima-Van Wert-Celina, OH",Ohio,39,N/A
45883,24820,"Dayton-Springfield-Sidney, OH",Ohio,39,N/A
45884,47540,"Lima-Van Wert-Celina, OH",Ohio,39,N/A
45885,47540,"Lima-Van Wert-Celina, OH",Ohio,39,N/A
45885,16380,"Lima-Van Wert-Celina, OH",Ohio,39,N/A
45886,46780,"Lima-Van Wert-Celina, OH",Ohio,39,N/A
45887,16380,"Lima-Van Wert-Celina, OH",Ohio,39,N/A
45887,30620,"Lima-Van Wert-Celina, OH",Ohio,39,N/A
45887,47540,"Lima-Van Wert-Celina, OH",Ohio,39,N/A
45887,46780,"Lima-Van Wert-Celina, OH",Ohio,39,N/A
45888,47540,"Lima-Van Wert-Celina, OH",Ohio,39,N/A
45889,45780,"Toledo-Port Clinton, OH",Ohio,39,N/A
45889,22300,"Findlay-Tiffin, OH",Ohio,39,N/A
45890,22300,"Findlay-Tiffin, OH",Ohio,39,N/A
45891,46780,"Lima-Van Wert-Celina, OH",Ohio,39,N/A
45894,46780,"Lima-Van Wert-Celina, OH",Ohio,39,N/A
45894,16380,"Lima-Van Wert-Celina, OH",Ohio,39,N/A
45894,30620,"Lima-Van Wert-Celina, OH",Ohio,39,N/A
45895,30620,"Lima-Van Wert-Celina, OH",Ohio,39,N/A
45895,13340,"Columbus-Marion-Zanesville, OH",Ohio,39,N/A
45895,43380,"Dayton-Springfield-Sidney, OH",Ohio,39,N/A
45895,47540,"Lima-Van Wert-Celina, OH",Ohio,39,N/A
45896,30620,"Lima-Van Wert-Celina, OH",Ohio,39,N/A
45896,47540,"Lima-Van Wert-Celina, OH",Ohio,39,N/A
45897,22300,"Findlay-Tiffin, OH",Ohio,39,N/A
45898,16380,"Lima-Van Wert-Celina, OH",Ohio,39,N/A
45898,46780,"Lima-Van Wert-Celina, OH",Ohio,39,N/A
45899,46780,"Lima-Van Wert-Celina, OH",Ohio,39,N/A
45999,17140,"Cincinnati-Wilmington-Maysville, OH-KY-IN",Indiana,18,N/A
45999,17140,"Cincinnati-Wilmington-Maysville, OH-KY-IN",Kentucky,21,N/A
45999,17140,"Cincinnati-Wilmington-Maysville, OH-KY-IN",Ohio,39,N/A
46001,26900,"Indianapolis-Carmel-Muncie, IN",Indiana,18,N/A
46001,34620,"Indianapolis-Carmel-Muncie, IN",Indiana,18,N/A
46011,26900,"Indianapolis-Carmel-Muncie, IN",Indiana,18,N/A
46012,34620,"Indianapolis-Carmel-Muncie, IN",Indiana,18,N/A
46012,26900,"Indianapolis-Carmel-Muncie, IN",Indiana,18,N/A
46013,26900,"Indianapolis-Carmel-Muncie, IN",Indiana,18,N/A
46015,26900,"Indianapolis-Carmel-Muncie, IN",Indiana,18,N/A
46016,26900,"Indianapolis-Carmel-Muncie, IN",Indiana,18,N/A
46017,34620,"Indianapolis-Carmel-Muncie, IN",Indiana,18,N/A
46017,26900,"Indianapolis-Carmel-Muncie, IN",Indiana,18,N/A
46018,26900,"Indianapolis-Carmel-Muncie, IN",Indiana,18,N/A
46030,26900,"Indianapolis-Carmel-Muncie, IN",Indiana,18,N/A
46031,26900,"Indianapolis-Carmel-Muncie, IN",Indiana,18,N/A
46032,26900,"Indianapolis-Carmel-Muncie, IN",Indiana,18,N/A
46033,26900,"Indianapolis-Carmel-Muncie, IN",Indiana,18,N/A
46034,26900,"Indianapolis-Carmel-Muncie, IN",Indiana,18,N/A
46035,18820,"Indianapolis-Carmel-Muncie, IN",Indiana,18,N/A
46035,23140,"Lafayette-West Lafayette-Frankfort, IN",Indiana,18,N/A
46035,26900,"Indianapolis-Carmel-Muncie, IN",Indiana,18,N/A
46036,31980,"Marion, IN",Indiana,18,N/A
46036,26900,"Indianapolis-Carmel-Muncie, IN",Indiana,18,N/A
46037,26900,"Indianapolis-Carmel-Muncie, IN",Indiana,18,N/A
46038,26900,"Indianapolis-Carmel-Muncie, IN",Indiana,18,N/A
46039,29020,"Kokomo-Peru, IN",Indiana,18,N/A
46039,23140,"Lafayette-West Lafayette-Frankfort, IN",Indiana,18,N/A
46040,26900,"Indianapolis-Carmel-Muncie, IN",Indiana,18,N/A
46041,29020,"Kokomo-Peru, IN",Indiana,18,N/A
46041,26900,"Indianapolis-Carmel-Muncie, IN",Indiana,18,N/A
46041,29200,"Lafayette-West Lafayette-Frankfort, IN",Indiana,18,N/A
46041,23140,"Lafayette-West Lafayette-Frankfort, IN",Indiana,18,N/A
46044,26900,"Indianapolis-Carmel-Muncie, IN",Indiana,18,N/A
46048,26900,"Indianapolis-Carmel-Muncie, IN",Indiana,18,N/A
46049,23140,"Lafayette-West Lafayette-Frankfort, IN",Indiana,18,N/A
46049,26900,"Indianapolis-Carmel-Muncie, IN",Indiana,18,N/A
46050,26900,"Indianapolis-Carmel-Muncie, IN",Indiana,18,N/A
46050,23140,"Lafayette-West Lafayette-Frankfort, IN",Indiana,18,N/A
46051,26900,"Indianapolis-Carmel-Muncie, IN",Indiana,18,N/A
46052,26900,"Indianapolis-Carmel-Muncie, IN",Indiana,18,N/A
46055,26900,"Indianapolis-Carmel-Muncie, IN",Indiana,18,N/A
46056,26900,"Indianapolis-Carmel-Muncie, IN",Indiana,18,N/A
46056,35220,"Indianapolis-Carmel-Muncie, IN",Indiana,18,N/A
46057,23140,"Lafayette-West Lafayette-Frankfort, IN",Indiana,18,N/A
46058,29200,"Lafayette-West Lafayette-Frankfort, IN",Indiana,18,N/A
46058,23140,"Lafayette-West Lafayette-Frankfort, IN",Indiana,18,N/A
46060,26900,"Indianapolis-Carmel-Muncie, IN",Indiana,18,N/A
46061,26900,"Indianapolis-Carmel-Muncie, IN",Indiana,18,N/A
46062,26900,"Indianapolis-Carmel-Muncie, IN",Indiana,18,N/A
46063,26900,"Indianapolis-Carmel-Muncie, IN",Indiana,18,N/A
46064,26900,"Indianapolis-Carmel-Muncie, IN",Indiana,18,N/A
46065,23140,"Lafayette-West Lafayette-Frankfort, IN",Indiana,18,N/A
46065,29200,"Lafayette-West Lafayette-Frankfort, IN",Indiana,18,N/A
46067,23140,"Lafayette-West Lafayette-Frankfort, IN",Indiana,18,N/A
46068,29020,"Kokomo-Peru, IN",Indiana,18,N/A
46069,26900,"Indianapolis-Carmel-Muncie, IN",Indiana,18,N/A
46069,23140,"Lafayette-West Lafayette-Frankfort, IN",Indiana,18,N/A
46070,34620,"Indianapolis-Carmel-Muncie, IN",Indiana,18,N/A
46070,31980,"Marion, IN",Indiana,18,N/A
46070,26900,"Indianapolis-Carmel-Muncie, IN",Indiana,18,N/A
46071,23140,"Lafayette-West Lafayette-Frankfort, IN",Indiana,18,N/A
46071,26900,"Indianapolis-Carmel-Muncie, IN",Indiana,18,N/A
46071,18820,"Indianapolis-Carmel-Muncie, IN",Indiana,18,N/A
46072,26900,"Indianapolis-Carmel-Muncie, IN",Indiana,18,N/A
46074,26900,"Indianapolis-Carmel-Muncie, IN",Indiana,18,N/A
46075,26900,"Indianapolis-Carmel-Muncie, IN",Indiana,18,N/A
46076,29020,"Kokomo-Peru, IN",Indiana,18,N/A
46077,26900,"Indianapolis-Carmel-Muncie, IN",Indiana,18,N/A
46082,26900,"Indianapolis-Carmel-Muncie, IN",Indiana,18,N/A
46102,26900,"Indianapolis-Carmel-Muncie, IN",Indiana,18,N/A
46103,26900,"Indianapolis-Carmel-Muncie, IN",Indiana,18,N/A
46105,26900,"Indianapolis-Carmel-Muncie, IN",Indiana,18,N/A
46106,26900,"Indianapolis-Carmel-Muncie, IN",Indiana,18,N/A
46107,26900,"Indianapolis-Carmel-Muncie, IN",Indiana,18,N/A
46110,26900,"Indianapolis-Carmel-Muncie, IN",Indiana,18,N/A
46111,26900,"Indianapolis-Carmel-Muncie, IN",Indiana,18,N/A
46112,26900,"Indianapolis-Carmel-Muncie, IN",Indiana,18,N/A
46113,26900,"Indianapolis-Carmel-Muncie, IN",Indiana,18,N/A
46115,26900,"Indianapolis-Carmel-Muncie, IN",Indiana,18,N/A
46117,35220,"Indianapolis-Carmel-Muncie, IN",Indiana,18,N/A
46117,26900,"Indianapolis-Carmel-Muncie, IN",Indiana,18,N/A
46118,26900,"Indianapolis-Carmel-Muncie, IN",Indiana,18,N/A
46120,26900,"Indianapolis-Carmel-Muncie, IN",Indiana,18,N/A
46120,14020,"Bloomington-Bedford, IN",Indiana,18,N/A
46121,26900,"Indianapolis-Carmel-Muncie, IN",Indiana,18,N/A
46122,26900,"Indianapolis-Carmel-Muncie, IN",Indiana,18,N/A
